person,rel,behavior
Dyan,wants,Accepting
Dyan,wants,Ambitious
Dyan,wants,Dainty
Dyan,wants,Determined
Dyan,wants,Fair
Dyan,wants,Frustrated
Dyan,wants,Mischievous
Dyan,wants,Radical
Dyan,wants,Reserved
Dyan,wants,Respectful
Dyan,wants,Responsible
Dyan,wants,Reverent
Dyan,wants,Trusting
Dyan,wants,Understanding
Dyan,wants,Vain
Dyan,wants,Zany
Dylan,has,Ambitious
Dylan,has,Compassionate
Dylan,has,Considerate
Dylan,has,Curious
Dylan,has,Disgruntled
Dylan,has,Fair
Dylan,has,Fun-loving
Dylan,has,Handsome
Dylan,has,Loyal
Dylan,has,Merry
Dylan,has,Naive
Dylan,has,Organized
Dylan,has,Pretty
Dylan,has,Responsible
Dylan,has,Sarcastic
Dylan,has,Simple-minded
Dylan,has,Trusting
Dylan,has,Unhappy
Dylan,wants,Compassionate
Dylan,wants,Considerate
Dylan,wants,Devout
Dylan,wants,Loyal
Dylan,wants,Outgoing
Dylan,wants,Passive
Dylan,wants,Prim
Dylan,wants,Reliable
Dylan,wants,Simple-minded
Dylan,wants,Stable
Dylan,wants,Tantalizing
Dylan,wants,Trusting
Dylan,wants,Unique
Dylan,wants,Unlucky
Dylan,wants,Vain
Dylan,wants,Wild
Dylan,wants,Wise
Earl,has,Ambitious
Earl,has,Considerate
Earl,has,Curious
Earl,has,Dreamer
Earl,has,Faithful
Earl,has,Grouchy
Earl,has,Inventive
Earl,has,Materialistic
Earl,has,Patriotic
Earl,has,Prim
Earl,has,Reserved
Earl,has,Tolerant
Earl,has,Trusting
Earl,has,Unlucky
Earl,wants,Awkward
Earl,wants,Careless
Earl,wants,Cheerful
Earl,wants,Clumsy
Earl,wants,Dark
Earl,wants,Hard-working
Earl,wants,Honest
Earl,wants,Pleasing
Earl,wants,Rich
Earl,wants,Sensitive
Earl,wants,Silly
Earl,wants,Smart
Earl,wants,Willing
Earnestine,has,Kind
Earnestine,has,Light
Earnestine,has,Likeable
Earnestine,has,Lively
Earnestine,has,Manipulative
Earnestine,has,Melancholy
Earnestine,has,Mischievous
Earnestine,has,Outgoing
Earnestine,has,Pitiful
Earnestine,has,Prim
Earnestine,has,Radical
Earnestine,has,Realistic
Earnestine,has,Reflective
Earnestine,has,Rigid
Earnestine,has,Self-conscious
Earnestine,has,Tender
Earnestine,has,Vain
Earnestine,has,Wise
Earnestine,wants,Busy
Earnestine,wants,Complex
Earnestine,wants,Dainty
Earnestine,wants,Daring
Earnestine,wants,Friendly
Earnestine,wants,Happy
Earnestine,wants,Inventive
Earnestine,wants,Light
Earnestine,wants,Messy
Earnestine,wants,Noisy
Earnestine,wants,Plain
Earnestine,wants,Rebellious
Earnestine,wants,Religious
Earnestine,wants,Thoughtful
Earnestine,wants,Zany
Edda,has,Brave
Edda,has,Embarrassed
Edda,has,Expert
Edda,has,Fighter
Edda,has,Imaginative
Edda,has,Outgoing
Edda,has,Patriotic
Edda,has,Relaxed
Edda,has,Reliable
Edda,has,Religious
Edda,has,Serious
Edda,wants,Bold
Edda,wants,Caring
Edda,wants,Complex
Edda,wants,Dainty
Edda,wants,Fancy
Edda,wants,Leader
Edda,wants,Popular
Edda,wants,Pretty
Edda,wants,Radical
Edda,wants,Religious
Edda,wants,Rigid
Edda,wants,Silly
Edda,wants,Willing
Eddy,has,Complex
Eddy,has,Confident
Eddy,has,Excited
Eddy,has,Fancy
Eddy,has,Honest
Eddy,has,Inventive
Eddy,has,Jealous
Eddy,has,Knowledgeable
Eddy,has,Reverent
Eddy,has,Rigid
Eddy,has,Sad
Eddy,has,Self-confident
Eddy,has,Shy
Eddy,wants,Annoying
Eddy,wants,Athletic
Eddy,wants,Curious
Eddy,wants,Energetic
Eddy,wants,Honest
Eddy,wants,Lazy
Eddy,wants,Noisy
Eddy,wants,Questioning
Eddy,wants,Sarcastic
Eddy,wants,Successful
Eddy,wants,Tense
Eddy,wants,Thoughtful
Eddy,wants,Timid
Eddy,wants,Unique
Eddy,wants,Unselfish
Eddy,wants,Wise
Edgar,has,Arrogant
Edgar,has,Defiant
Edgar,has,Efficient
Edgar,has,Fair
Edgar,has,Fighter
Edgar,has,Friendly
Edgar,has,Gorgeous
Edgar,has,Kind
Edgar,has,Merry
Edgar,has,Mischievous
Edgar,has,Self-conscious
Edgar,has,Shy
Edgar,has,Tense
Edgar,wants,Dainty
Edgar,wants,Embarrassed
Edgar,wants,Gentle
Edgar,wants,Helpful
Edgar,wants,Impulsive
Edgar,wants,Light-hearted
Edgar,wants,Likeable
Edgar,wants,Pretty
Edgar,wants,Reverent
Edgar,wants,Thoughtful
Edgar,wants,Tricky
Edgardo,has,Cheerful
Edgardo,has,Faithful
Edgardo,has,Inventive
Edgardo,has,Kind
Edgardo,has,Organized
Edgardo,has,Proper
Edgardo,has,Proud
Edgardo,has,Reflective
Edgardo,has,Rich
Edgardo,has,Self-conscious
Edgardo,has,Silly
Edgardo,has,Studious
Edgardo,has,Thrilling
Edgardo,wants,Awkward
Edgardo,wants,Conceited
Edgardo,wants,Confident
Edgardo,wants,Considerate
Edgardo,wants,Eager
Edgardo,wants,Helpful
Edgardo,wants,Impulsive
Edgardo,wants,Joyful
Edgardo,wants,Leader
Edgardo,wants,Mature
Edgardo,wants,Messy
Edgardo,wants,Pitiful
Edgardo,wants,Stubborn
Edgardo,wants,Tense
Edgardo,wants,Thrilling
Edgardo,wants,Tolerant
Edgardo,wants,Wise
Edmond,has,Athletic
Edmond,has,Brave
Edmond,has,Careful
Edmond,has,Cooperative
Edmond,has,Curious
Edmond,has,Embarrassed
Edmond,has,Imaginative
Edmond,has,Lazy
Edmond,has,Personable
Edmond,has,Quiet
Edmond,has,Realistic
Edmond,has,Relaxed
Edmond,has,Responsible
Edmond,has,Successful
Edmond,has,Tough
Edmond,has,Unhappy
Edmond,wants,Able
Edmond,wants,Accepting
Edmond,wants,Adventurous
Edmond,wants,Athletic
Edmond,wants,Embarrassed
Edmond,wants,Fun-loving
Edmond,wants,Giving
Edmond,wants,Helpful
Edmond,wants,Humble
Edmond,wants,Melancholy
Edmond,wants,Willing
Edmond,wants,Witty
Edmund,has,Bossy
Edmund,has,Brave
Edmund,has,Clever
Edmund,has,Curious
Edmund,has,Dark
Edmund,has,Devout
Edmund,has,Helpful
Edmund,has,Impulsive
Edmund,has,Jealous
Edmund,has,Lazy
Edmund,has,Perfectionist
Edmund,has,Realistic
Edmund,has,Strong
Edmund,has,Tender
Edmund,has,Tolerant
Edmund,has,Tough
Edmund,has,Wise
Edmund,has,Zany
Edmund,wants,Careful
Edmund,wants,Courageous
Edmund,wants,Daring
Edmund,wants,Dreamer
Edmund,wants,Jealous
Edmund,wants,Joyful
Edmund,wants,Opinionated
Edmund,wants,Popular
Edmund,wants,Responsible
Edmund,wants,Serious
Edmund,wants,Thoughtful
Edmund,wants,Thrilling
Edmund,wants,Unique
Edmund,wants,Witty
Edmundo,has,Conceited
Edmundo,has,Humorous
Edmundo,has,Intelligent
Edmundo,has,Keen
Edmundo,has,Lazy
Edmundo,has,Loyal
Edmundo,has,Religious
Edmundo,has,Sarcastic
Edmundo,has,Stable
Edmundo,has,Tough
Edmundo,has,Trusting
Edmundo,wants,Awkward
Edmundo,wants,Cooperative
Edmundo,wants,Courageous
Edmundo,wants,Gentle
Edmundo,wants,Giving
Edmundo,wants,Impulsive
Edmundo,wants,Inventive
Edmundo,wants,Kind
Edmundo,wants,Loyal
Edmundo,wants,Personable
Edmundo,wants,Self-conscious
Edmundo,wants,Sensitive
Edmundo,wants,Tantalizing
Edmundo,wants,Tireless
Edna,has,Accepting
Edna,has,Careful
Edna,has,Cheerful
Edna,has,Clumsy
Edna,has,Dainty
Edna,has,Daring
Edna,has,Dark
Edna,has,Demanding
Edna,has,Devout
Edna,has,Jealous
Edna,has,Light
Edna,has,Rebellious
Edna,has,Relaxed
Edna,has,Respectful
Edna,has,Simple
Edna,has,Strong
Edna,has,Tireless
Edna,has,Tolerant
Edna,has,Wild
Edna,wants,Embarrassed
Edna,wants,Forgiving
Edna,wants,Patient
Edna,wants,Self-conscious
Edna,wants,Sensitive
Edna,wants,Smart
Edna,wants,Successful
Edna,wants,Tall
Edna,wants,Unhappy
Edna,wants,Wild
Edra,has,Able
Edra,has,Annoying
Edra,has,Cheerful
Edra,has,Creative
Edra,has,Dainty
Edra,has,Intelligent
Edra,has,Loving
Edra,has,Materialistic
Edra,has,Messy
Edra,has,Naive
Edra,has,Opinionated
Edra,has,Rebellious
Edra,has,Tense
Edra,has,Ugly
Edra,has,Zany
Edra,wants,Adventurous
Edra,wants,Athletic
Edra,wants,Clumsy
Edra,wants,Cooperative
Edra,wants,Courageous
Edra,wants,Daring
Edra,wants,Humorous
Edra,wants,Passive
Edra,wants,Prim
Edra,wants,Self-confident
Edwardo,has,Accepting
Edwardo,has,Bold
Edwardo,has,Bossy
Edwardo,has,Clever
Edwardo,has,Clumsy
Edwardo,has,Confident
Edwardo,has,Energetic
Edwardo,has,Giving
Edwardo,has,Independent
Edwardo,has,Loving
Edwardo,has,Pretty
Edwardo,has,Relaxed
Edwardo,has,Respectful
Edwardo,has,Sensitive
Edwardo,has,Serious
Edwardo,has,Strong
Edwardo,has,Successful
Edwardo,has,Tolerant
Edwardo,wants,Careful
Edwardo,wants,Fancy
Edwardo,wants,Humorous
Edwardo,wants,Jealous
Edwardo,wants,Lovable
Edwardo,wants,Passive
Edwardo,wants,Proud
Edwardo,wants,Realistic
Edwardo,wants,Tender
Edwardo,wants,Unselfish
Eileen,has,Articulate
Eileen,has,Bossy
Eileen,has,Careful
Eileen,has,Careless
Eileen,has,Disagreeable
Eileen,has,Gentle
Eileen,has,Nervous
Eileen,has,Obnoxious
Eileen,has,Patient
Eileen,has,Patriotic
Eileen,has,Radical
Eileen,has,Self-conscious
Eileen,has,Simple-minded
Eileen,has,Stable
Eileen,has,Stubborn
Eileen,has,Thoughtful
Eileen,has,Timid
Eileen,wants,Athletic
Eileen,wants,Cooperative
Eileen,wants,Creative
Eileen,wants,Dainty
Eileen,wants,Devout
Eileen,wants,Friendly
Eileen,wants,Frustrated
Eileen,wants,Imaginative
Eileen,wants,Judgmental
Eileen,wants,Messy
Eileen,wants,Poor
Eileen,wants,Proper
Eileen,wants,Rebellious
Eileen,wants,Religious
Eileen,wants,Rude
Eileen,wants,Serious
Eileen,wants,Unhappy
Eileen,wants,Unlucky
Elayne,has,Adventurous
Elayne,has,Bold
Elayne,has,Careful
Elayne,has,Clumsy
Elayne,has,Happy
Elayne,has,Kind
Elayne,has,Mischievous
Elayne,has,Prim
Elayne,has,Sensitive
Elayne,has,Simple-minded
Elayne,has,Successful
Elayne,wants,Athletic
Elayne,wants,Bright
Elayne,wants,Curious
Elayne,wants,Fair
Elayne,wants,Frustrated
Elayne,wants,Grouchy
Elayne,wants,Helpful
Elayne,wants,Independent
Elayne,wants,Silly
Elayne,wants,Tough
Eldon,has,Aggressive
Eldon,has,Bossy
Eldon,has,Curious
Eldon,has,Disagreeable
Eldon,has,Fighter
Eldon,has,Giving
Eldon,has,Materialistic
Eldon,has,Popular
Eldon,has,Proper
Eldon,has,Proud
Eldon,has,Reserved
Eldon,has,Silly
Eldon,has,Simple
Eldon,has,Successful
Eldon,has,Tall
Eldon,has,Ugly
Eldon,has,Unlucky
Eldon,wants,Calm
Eldon,wants,Clever
Eldon,wants,Compassionate
Eldon,wants,Creative
Eldon,wants,Determined
Eldon,wants,Disgruntled
Eldon,wants,Fighter
Eldon,wants,Light-hearted
Eldon,wants,Loyal
Eldon,wants,Pretty
Eldon,wants,Reliable
Eldon,wants,Stable
Eldridge,has,Ambitious
Eldridge,has,Careful
Eldridge,has,Complex
Eldridge,has,Forgiving
Eldridge,has,Friendly
Eldridge,has,Generous
Eldridge,has,Gracious
Eldridge,has,Joyful
Eldridge,has,Lively
Eldridge,has,Messy
Eldridge,has,Plain
Eldridge,has,Questioning
Eldridge,has,Respectful
Eldridge,has,Smart
Eldridge,has,Trusting
Eldridge,has,Unique
Eldridge,has,Zany
Eldridge,wants,Accepting
Eldridge,wants,Aggressive
Eldridge,wants,Curious
Eldridge,wants,Hard-working
Eldridge,wants,Imaginative
Eldridge,wants,Joyful
Eldridge,wants,Pitiful
Eldridge,wants,Reserved
Eldridge,wants,Tough
Eldridge,wants,Wise
Eleanore,has,Ambitious
Eleanore,has,Bossy
Eleanore,has,Excited
Eleanore,has,Generous
Eleanore,has,Opinionated
Eleanore,has,Pleasant
Eleanore,has,Quiet
Eleanore,has,Rich
Eleanore,has,Short
Eleanore,has,Wild
Eleanore,wants,Accepting
Eleanore,wants,Ambitious
Eleanore,wants,Eager
Eleanore,wants,Energetic
Eleanore,wants,Honest
Eleanore,wants,Lazy
Eleanore,wants,Merry
Eleanore,wants,Naive
Eleanore,wants,Pleasant
Eleanore,wants,Pleasing
Eleanore,wants,Relaxed
Eleanore,wants,Reserved
Eleanore,wants,Reverent
Eleanore,wants,Sarcastic
Eleanore,wants,Studious
Eleanore,wants,Wild
Elease,has,Articulate
Elease,has,Awkward
Elease,has,Bossy
Elease,has,Confident
Elease,has,Funny
Elease,has,Leader
Elease,has,Manipulative
Elease,has,Patient
Elease,has,Plain
Elease,has,Respectful
Elease,has,Ugly
Elease,wants,Cautious
Elease,wants,Clumsy
Elease,wants,Dainty
Elease,wants,Defiant
Elease,wants,Eager
Elease,wants,Friendly
Elease,wants,Materialistic
Elease,wants,Nervous
Elease,wants,Realistic
Elease,wants,Respectful
Elease,wants,Thoughtful
Elease,wants,Unselfish
Elease,wants,Wise
Elease,wants,Zany
Eleonore,has,Aggressive
Eleonore,has,Ambitious
Eleonore,has,Annoying
Eleonore,has,Bossy
Eleonore,has,Cheerful
Eleonore,has,Cooperative
Eleonore,has,Creative
Eleonore,has,Daring
Eleonore,has,Free
Eleonore,has,Humble
Eleonore,has,Judgmental
Eleonore,has,Lively
Eleonore,has,Naive
Eleonore,has,Pitiful
Eleonore,has,Reserved
Eleonore,has,Sensitive
Eleonore,has,Unlucky
Eleonore,wants,Articulate
Eleonore,wants,Brave
Eleonore,wants,Careful
Eleonore,wants,Caring
Eleonore,wants,Cooperative
Eleonore,wants,Courageous
Eleonore,wants,Defiant
Eleonore,wants,Forgiving
Eleonore,wants,Generous
Eleonore,wants,Honest
Eleonore,wants,Light
Eleonore,wants,Outgoing
Eleonore,wants,Quiet
Eleonore,wants,Relaxed
Eleonore,wants,Respectful
Eleonore,wants,Thoughtful
Eleonore,wants,Tough
Eleonore,wants,Tricky
Eliana,has,Adventurous
Eliana,has,Calm
Eliana,has,Careless
Eliana,has,Confident
Eliana,has,Friendly
Eliana,has,Humorous
Eliana,has,Jealous
Eliana,has,Kind
Eliana,has,Obnoxious
Eliana,has,Patriotic
Eliana,has,Self-conscious
Eliana,has,Short
Eliana,has,Successful
Eliana,has,Willing
Eliana,wants,Aggressive
Eliana,wants,Boastful
Eliana,wants,Bright
Eliana,wants,Clumsy
Eliana,wants,Disagreeable
Eliana,wants,Generous
Eliana,wants,Gentle
Eliana,wants,Gracious
Eliana,wants,Light
Eliana,wants,Proper
Eliana,wants,Proud
Eliana,wants,Rebellious
Elinor,has,Boastful
Elinor,has,Calm
Elinor,has,Curious
Elinor,has,Expert
Elinor,has,Fancy
Elinor,has,Forgiving
Elinor,has,Friendly
Elinor,has,Giving
Elinor,has,Humble
Elinor,has,Humorous
Elinor,has,Independent
Elinor,has,Merry
Elinor,has,Neat
Elinor,has,Nervous
Elinor,has,Patriotic
Elinor,has,Plain
Elinor,has,Witty
Elinor,wants,Athletic
Elinor,wants,Confident
Elinor,wants,Daring
Elinor,wants,Disagreeable
Elinor,wants,Fair
Elinor,wants,Independent
Elinor,wants,Knowledgeable
Elinor,wants,Loyal
Elinor,wants,Mischievous
Elinor,wants,Organized
Elinor,wants,Passive
Elinor,wants,Poor
Elinor,wants,Proud
Elinor,wants,Tantalizing
Elinor,wants,Warm
Elinor,wants,Zany
Elinore,has,Awkward
Elinore,has,Bright
Elinore,has,Cheerful
Elinore,has,Dark
Elinore,has,Friendly
Elinore,has,Funny
Elinore,has,Hard-working
Elinore,has,Hopeful
Elinore,has,Humorous
Elinore,has,Independent
Elinore,has,Lazy
Elinore,has,Messy
Elinore,has,Naive
Elinore,has,Obnoxious
Elinore,has,Plain
Elinore,has,Reserved
Elinore,has,Rich
Elinore,has,Sad
Elinore,has,Tough
Elinore,wants,Accepting
Elinore,wants,Careless
Elinore,wants,Confident
Elinore,wants,Light
Elinore,wants,Mature
Elinore,wants,Naive
Elinore,wants,Passive
Elinore,wants,Perfectionist
Elinore,wants,Rich
Elinore,wants,Sarcastic
Elinore,wants,Self-conscious
Elinore,wants,Silly
Elinore,wants,Strong
Elinore,wants,Trusting
Elisha,has,Adventurous
Elisha,has,Careful
Elisha,has,Caring
Elisha,has,Daring
Elisha,has,Efficient
Elisha,has,Friendly
Elisha,has,Independent
Elisha,has,Intelligent
Elisha,has,Inventive
Elisha,has,Manipulative
Elisha,has,Organized
Elisha,has,Strong
Elisha,has,Tough
Elisha,has,Understanding
Elisha,wants,Bold
Elisha,wants,Clever
Elisha,wants,Generous
Elisha,wants,Handsome
Elisha,wants,Independent
Elisha,wants,Naive
Elisha,wants,Neat
Elisha,wants,Respectful
Elisha,wants,Tense
Elisha,wants,Thoughtful
Elke,has,Brave
Elke,has,Careful
Elke,has,Clumsy
Elke,has,Expert
Elke,has,Helpful
Elke,has,Impulsive
Elke,has,Loving
Elke,has,Mature
Elke,has,Opinionated
Elke,has,Patient
Elke,has,Pleasant
Elke,has,Radical
Elke,has,Reflective
Elke,has,Relaxed
Elke,has,Self-confident
Elke,has,Stubborn
Elke,has,Studious
Elke,has,Tough
Elke,has,Wise
Elke,wants,Articulate
Elke,wants,Awkward
Elke,wants,Caring
Elke,wants,Cautious
Elke,wants,Complex
Elke,wants,Imaginative
Elke,wants,Knowledgeable
Elke,wants,Lovable
Elke,wants,Mature
Elke,wants,Merry
Elke,wants,Outgoing
Elke,wants,Proud
Elke,wants,Rebellious
Elke,wants,Reverent
Elke,wants,Tricky
Elke,wants,Trusting
Elke,wants,Unlucky
Ellan,has,Annoying
Ellan,has,Caring
Ellan,has,Complex
Ellan,has,Defiant
Ellan,has,Eager
Ellan,has,Efficient
Ellan,has,Fair
Ellan,has,Friendly
Ellan,has,Imaginative
Ellan,has,Lazy
Ellan,has,Opinionated
Ellan,has,Popular
Ellan,has,Questioning
Ellan,has,Relaxed
Ellan,has,Reserved
Ellan,has,Rigid
Ellan,has,Simple
Ellan,has,Tireless
Ellan,has,Unique
Ellan,wants,Calm
Ellan,wants,Creative
Ellan,wants,Hopeful
Ellan,wants,Humorous
Ellan,wants,Materialistic
Ellan,wants,Outgoing
Ellan,wants,Popular
Ellan,wants,Reflective
Ellan,wants,Relaxed
Ellan,wants,Reserved
Ellan,wants,Sad
Ellan,wants,Sarcastic
Ellan,wants,Serious
Ellan,wants,Tough
Ellan,wants,Understanding
Ellan,wants,Wild
Elliott,has,Accepting
Elliott,has,Boastful
Elliott,has,Cautious
Elliott,has,Clumsy
Elliott,has,Devout
Elliott,has,Embarrassed
Elliott,has,Helpful
Elliott,has,Jealous
Elliott,has,Joyful
Elliott,has,Lazy
Elliott,has,Manipulative
Elliott,has,Rebellious
Elliott,has,Serious
Elliott,has,Successful
Elliott,has,Understanding
Elliott,has,Unlucky
Elliott,has,Wise
Elliott,wants,Athletic
Elliott,wants,Calm
Elliott,wants,Caring
Elliott,wants,Dark
Elliott,wants,Devout
Elliott,wants,Eager
Elliott,wants,Friendly
Elliott,wants,Jealous
Elliott,wants,Neat
Elliott,wants,Pitiful
Elliott,wants,Reserved
Elliott,wants,Self-conscious
Elliott,wants,Sensible
Elliott,wants,Unlucky
Elmer,has,Boastful
Elmer,has,Clever
Elmer,has,Conceited
Elmer,has,Energetic
Elmer,has,Frustrated
Elmer,has,Helpful
Elmer,has,Honest
Elmer,has,Passive
Elmer,has,Patient
Elmer,has,Patriotic
Elmer,has,Plain
Elmer,has,Pretty
Elmer,has,Proper
Elmer,has,Radical
Elmer,has,Religious
Elmer,has,Selfish
Elmer,has,Zany
Elmer,wants,Clumsy
Elmer,wants,Demanding
Elmer,wants,Disagreeable
Elmer,wants,Gorgeous
Elmer,wants,Honest
Elmer,wants,Keen
Elmer,wants,Manipulative
Elmer,wants,Neat
Elmer,wants,Obnoxious
Elmer,wants,Personable
Elmer,wants,Reserved
Elmer,wants,Shy
Elmer,wants,Tantalizing
Elmer,wants,Unhappy
Elna,has,Aggressive
Elna,has,Athletic
Elna,has,Bossy
Elna,has,Creative
Elna,has,Excited
Elna,has,Expert
Elna,has,Friendly
Elna,has,Hard-working
Elna,has,Helpful
Elna,has,Independent
Elna,has,Inventive
Elna,has,Likeable
Elna,has,Lovable
Elna,has,Passive
Elna,has,Pretty
Elna,has,Rebellious
Elna,has,Self-conscious
Elna,has,Tall
Elna,wants,Calm
Elna,wants,Considerate
Elna,wants,Devout
Elna,wants,Hard-working
Elna,wants,Lazy
Elna,wants,Loyal
Elna,wants,Materialistic
Elna,wants,Realistic
Elna,wants,Tender
Elna,wants,Tense
Elna,wants,Witty
Elvis,has,Able
Elvis,has,Bold
Elvis,has,Faithful
Elvis,has,Grouchy
Elvis,has,Imaginative
Elvis,has,Joyful
Elvis,has,Loving
Elvis,has,Quiet
Elvis,has,Radical
Elvis,has,Realistic
Elvis,has,Ugly
Elvis,wants,Brave
Elvis,wants,Careless
Elvis,wants,Confident
Elvis,wants,Faithful
Elvis,wants,Knowledgeable
Elvis,wants,Mature
Elvis,wants,Melancholy
Elvis,wants,Mischievous
Elvis,wants,Outgoing
Elvis,wants,Perfectionist
Elvis,wants,Pitiful
Elvis,wants,Radical
Elvis,wants,Reserved
Elvis,wants,Rude
Elvis,wants,Sensitive
Elvis,wants,Vain
Elvis,wants,Wild
Elvis,wants,Willing
Elza,has,Accepting
Elza,has,Aggressive
Elza,has,Annoying
Elza,has,Arrogant
Elza,has,Cautious
Elza,has,Compassionate
Elza,has,Defiant
Elza,has,Determined
Elza,has,Frustrated
Elza,has,Hard-working
Elza,has,Lazy
Elza,has,Loving
Elza,has,Passive
Elza,has,Pitiful
Elza,has,Radical
Elza,has,Tantalizing
Elza,has,Unselfish
Elza,has,Vain
Elza,wants,Athletic
Elza,wants,Bossy
Elza,wants,Curious
Elza,wants,Fancy
Elza,wants,Fighter
Elza,wants,Forgiving
Elza,wants,Helpful
Elza,wants,Independent
Elza,wants,Keen
Elza,wants,Knowledgeable
Elza,wants,Neat
Elza,wants,Obnoxious
Elza,wants,Outgoing
Elza,wants,Pleasant
Elza,wants,Pretty
Elza,wants,Realistic
Elza,wants,Rigid
Elza,wants,Selfish
Elza,wants,Thoughtful
Ema,has,Creative
Ema,has,Daring
Ema,has,Dreamer
Ema,has,Friendly
Ema,has,Nervous
Ema,has,Rich
Ema,has,Studious
Ema,has,Tantalizing
Ema,has,Thrilling
Ema,has,Unique
Ema,wants,Careless
Ema,wants,Cooperative
Ema,wants,Dreamer
Ema,wants,Faithful
Ema,wants,Frustrated
Ema,wants,Gentle
Ema,wants,Melancholy
Ema,wants,Pleasant
Ema,wants,Popular
Ema,wants,Radical
Ema,wants,Relaxed
Ema,wants,Rude
Ema,wants,Sarcastic
Ema,wants,Tantalizing
Ema,wants,Tender
Ema,wants,Tense
Ema,wants,Tough
Ema,wants,Unhappy
Ema,wants,Unlucky
Emely,has,Adventurous
Emely,has,Busy
Emely,has,Clever
Emely,has,Courageous
Emely,has,Friendly
Emely,has,Independent
Emely,has,Lively
Emely,has,Naive
Emely,has,Opinionated
Emely,has,Organized
Emely,has,Reflective
Emely,has,Respectful
Emely,has,Short
Emely,has,Tantalizing
Emely,has,Tireless
Emely,wants,Boastful
Emely,wants,Brave
Emely,wants,Bright
Emely,wants,Conceited
Emely,wants,Daring
Emely,wants,Determined
Emely,wants,Faithful
Emely,wants,Fancy
Emely,wants,Joyful
Emely,wants,Kind
Emely,wants,Thoughtful
Emely,wants,Tough
Emerald,has,Brave
Emerald,has,Devout
Emerald,has,Dreamer
Emerald,has,Judgmental
Emerald,has,Loving
Emerald,has,Plain
Emerald,has,Popular
Emerald,has,Short
Emerald,has,Smart
Emerald,has,Timid
Emerald,has,Tolerant
Emerald,wants,Bright
Emerald,wants,Clever
Emerald,wants,Dainty
Emerald,wants,Intelligent
Emerald,wants,Lazy
Emerald,wants,Lively
Emerald,wants,Manipulative
Emerald,wants,Obnoxious
Emerald,wants,Pretty
Emerald,wants,Radical
Emerald,wants,Religious
Emerald,wants,Willing
Emerald,wants,Witty
Emery,has,Bossy
Emery,has,Dark
Emery,has,Disgruntled
Emery,has,Eager
Emery,has,Efficient
Emery,has,Fair
Emery,has,Gracious
Emery,has,Independent
Emery,has,Light-hearted
Emery,has,Likeable
Emery,has,Outgoing
Emery,has,Questioning
Emery,has,Quiet
Emery,has,Rebellious
Emery,has,Reverent
Emery,has,Strong
Emery,wants,Articulate
Emery,wants,Careful
Emery,wants,Clumsy
Emery,wants,Curious
Emery,wants,Dreamer
Emery,wants,Generous
Emery,wants,Leader
Emery,wants,Pleasant
Emery,wants,Radical
Emery,wants,Reliable
Emery,wants,Serious
Emery,wants,Simple-minded
Emery,wants,Smart
Emery,wants,Tall
Emery,wants,Tricky
Emile,has,Adventurous
Emile,has,Bright
Emile,has,Careful
Emile,has,Complex
Emile,has,Fun-loving
Emile,has,Humble
Emile,has,Independent
Emile,has,Judgmental
Emile,has,Keen
Emile,has,Loyal
Emile,has,Melancholy
Emile,has,Patient
Emile,has,Pleasant
Emile,has,Quiet
Emile,has,Tolerant
Emile,has,Tough
Emile,wants,Careful
Emile,wants,Cheerful
Emile,wants,Confident
Emile,wants,Frustrated
Emile,wants,Gorgeous
Emile,wants,Lively
Emile,wants,Neat
Emile,wants,Organized
Emile,wants,Poor
Emile,wants,Reserved
